Date,Price,Volume,Opening,Min,Max,ticker,settlement,instrument_type,currency,variacion_diaria
2023-01-17 00:00:00-03:00,14.35,68885.0,13.8,13.65,14.5,AAPLD,A-24HS,CEDEARS,USD,2.8673835125448077
2023-01-18 00:00:00-03:00,13.8,112065.25,14.35,13.65,14.4,AAPLD,A-24HS,CEDEARS,USD,-3.832752613240409
2023-01-19 00:00:00-03:00,13.8,138913.2,13.95,13.6,14.35,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-01-20 00:00:00-03:00,14.2,86351.1,14.3,13.95,14.35,AAPLD,A-24HS,CEDEARS,USD,2.898550724637672
2023-01-23 00:00:00-03:00,14.45,80043.75,13.9,13.9,14.85,AAPLD,A-24HS,CEDEARS,USD,1.760563380281699
2023-01-24 00:00:00-03:00,14.5,48087.95,14.5,14.15,14.9,AAPLD,A-24HS,CEDEARS,USD,0.34602076124568004
2023-01-25 00:00:00-03:00,14.65,56234.0,14.75,14.3,14.75,AAPLD,A-24HS,CEDEARS,USD,1.0344827586207028
2023-01-26 00:00:00-03:00,14.75,60512.9,14.95,14.6,15.1,AAPLD,A-24HS,CEDEARS,USD,0.682593856655278
2023-01-27 00:00:00-03:00,15.2,59557.85,14.8,14.8,15.2,AAPLD,A-24HS,CEDEARS,USD,3.050847457627115
2023-01-30 00:00:00-03:00,14.9,46296.45,14.9,14.8,15.45,AAPLD,A-24HS,CEDEARS,USD,-1.9736842105263053
2023-01-31 00:00:00-03:00,14.8,269914.41,15.25,14.7,15.25,AAPLD,A-24HS,CEDEARS,USD,-0.6711409395973145
2023-02-01 00:00:00-03:00,15.15,161769.66,14.8,14.55,15.25,AAPLD,A-24HS,CEDEARS,USD,2.3648648648648685
2023-02-02 00:00:00-03:00,15.4,283445.44,15.35,14.9,15.7,AAPLD,A-24HS,CEDEARS,USD,1.650165016501659
2023-02-03 00:00:00-03:00,15.95,278207.5,15.3,14.75,16.25,AAPLD,A-24HS,CEDEARS,USD,3.5714285714285587
2023-02-06 00:00:00-03:00,15.7,26523.85,15.95,15.5,16.2,AAPLD,A-24HS,CEDEARS,USD,-1.5673981191222541
2023-02-07 00:00:00-03:00,16.0,47218.9,15.7,15.45,16.1,AAPLD,A-24HS,CEDEARS,USD,1.9108280254777066
2023-02-08 00:00:00-03:00,15.9,31258.05,15.95,15.55,16.0,AAPLD,A-24HS,CEDEARS,USD,-0.6249999999999978
2023-02-09 00:00:00-03:00,15.9,61857.55,16.0,15.6,16.0,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-02-10 00:00:00-03:00,15.7,24932.3,15.75,15.5,15.85,AAPLD,A-24HS,CEDEARS,USD,-1.2578616352201366
2023-02-13 00:00:00-03:00,16.0,42644.95,15.65,15.4,16.0,AAPLD,A-24HS,CEDEARS,USD,1.9108280254777066
2023-02-14 00:00:00-03:00,16.0,9811.75,16.05,15.5,16.15,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-02-15 00:00:00-03:00,16.0,19737.0,16.0,15.75,16.15,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-02-16 00:00:00-03:00,16.1,17155.55,16.0,15.75,16.25,AAPLD,A-24HS,CEDEARS,USD,0.6250000000000089
2023-02-17 00:00:00-03:00,15.55,18120.05,16.0,15.55,16.0,AAPLD,A-24HS,CEDEARS,USD,-3.4161490683229823
2023-02-22 00:00:00-03:00,15.6,23608.8,15.45,15.15,15.95,AAPLD,A-24HS,CEDEARS,USD,0.3215434083601254
2023-02-23 00:00:00-03:00,15.2,117745.35,15.6,14.85,15.95,AAPLD,A-24HS,CEDEARS,USD,-2.564102564102566
2023-02-24 00:00:00-03:00,15.1,36428.8,15.4,14.85,15.45,AAPLD,A-24HS,CEDEARS,USD,-0.6578947368421018
2023-02-27 00:00:00-03:00,15.7,36708.55,15.25,14.85,15.75,AAPLD,A-24HS,CEDEARS,USD,3.9735099337748325
2023-02-28 00:00:00-03:00,15.5,77955.15,15.6,14.9,15.65,AAPLD,A-24HS,CEDEARS,USD,-1.273885350318471
2023-03-01 00:00:00-03:00,14.75,23245.15,15.5,14.5,15.65,AAPLD,A-24HS,CEDEARS,USD,-4.8387096774193505
2023-03-02 00:00:00-03:00,14.65,67555.3,14.75,14.55,15.4,AAPLD,A-24HS,CEDEARS,USD,-0.6779661016949157
2023-03-03 00:00:00-03:00,15.35,99856.2,15.2,15.0,15.35,AAPLD,A-24HS,CEDEARS,USD,4.778156996587035
2023-03-06 00:00:00-03:00,15.6,221300.34,15.6,15.55,15.95,AAPLD,A-24HS,CEDEARS,USD,1.6286644951140072
2023-03-07 00:00:00-03:00,15.25,277295.25,15.85,15.35,16.0,AAPLD,A-24HS,CEDEARS,USD,-2.2435897435897467
2023-03-08 00:00:00-03:00,15.8,159405.2,15.5,15.5,15.8,AAPLD,A-24HS,CEDEARS,USD,3.60655737704918
2023-03-09 00:00:00-03:00,15.75,47556.35,15.55,15.5,15.9,AAPLD,A-24HS,CEDEARS,USD,-0.31645569620253333
2023-03-10 00:00:00-03:00,15.1,103000.05,15.5,15.1,15.95,AAPLD,A-24HS,CEDEARS,USD,-4.1269841269841345
2023-03-13 00:00:00-03:00,15.75,49602.5,15.2,15.2,15.9,AAPLD,A-24HS,CEDEARS,USD,4.304635761589415
2023-03-14 00:00:00-03:00,15.8,67392.4,16.05,15.5,16.2,AAPLD,A-24HS,CEDEARS,USD,0.31746031746031633
2023-03-15 00:00:00-03:00,15.7,48685.9,15.95,15.3,16.0,AAPLD,A-24HS,CEDEARS,USD,-0.6329113924050778
2023-03-16 00:00:00-03:00,16.0,79601.95,16.0,15.75,16.3,AAPLD,A-24HS,CEDEARS,USD,1.9108280254777066
2023-03-17 00:00:00-03:00,16.25,34953.95,16.1,15.9,16.35,AAPLD,A-24HS,CEDEARS,USD,1.5625
2023-03-20 00:00:00-03:00,16.5,53335.8,16.3,15.75,16.5,AAPLD,A-24HS,CEDEARS,USD,1.538461538461533
2023-03-21 00:00:00-03:00,16.8,90701.5,16.5,16.2,16.8,AAPLD,A-24HS,CEDEARS,USD,1.81818181818183
2023-03-22 00:00:00-03:00,16.55,121118.7,16.75,16.35,16.95,AAPLD,A-24HS,CEDEARS,USD,-1.4880952380952328
2023-03-23 00:00:00-03:00,16.35,35721.85,16.45,16.35,16.95,AAPLD,A-24HS,CEDEARS,USD,-1.2084592145015116
2023-03-27 00:00:00-03:00,16.5,67700.35,16.35,16.2,16.95,AAPLD,A-24HS,CEDEARS,USD,0.917431192660545
2023-03-28 00:00:00-03:00,16.2,93773.0,16.7,15.95,16.7,AAPLD,A-24HS,CEDEARS,USD,-1.8181818181818188
2023-03-29 00:00:00-03:00,16.65,42913.2,16.3,16.3,16.7,AAPLD,A-24HS,CEDEARS,USD,2.777777777777768
2023-03-30 00:00:00-03:00,16.9,78682.9,16.75,16.5,17.5,AAPLD,A-24HS,CEDEARS,USD,1.501501501501501
2023-03-31 00:00:00-03:00,16.9,67516.4,17.0,16.65,17.2,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-04-03 00:00:00-03:00,17.0,68822.65,16.9,16.7,17.15,AAPLD,A-24HS,CEDEARS,USD,0.591715976331364
2023-04-04 00:00:00-03:00,17.0,68360.55,17.2,16.9,17.25,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-04-05 00:00:00-03:00,16.85,42718.15,16.7,16.65,17.15,AAPLD,A-24HS,CEDEARS,USD,-0.8823529411764675
2023-04-10 00:00:00-03:00,16.7,84571.05,16.5,16.5,16.95,AAPLD,A-24HS,CEDEARS,USD,-0.8902077151335397
2023-04-11 00:00:00-03:00,16.75,29342.6,16.75,16.5,16.8,AAPLD,A-24HS,CEDEARS,USD,0.29940119760478723
2023-04-12 00:00:00-03:00,16.7,36520.65,16.9,16.5,17.55,AAPLD,A-24HS,CEDEARS,USD,-0.29850746268657025
2023-04-13 00:00:00-03:00,17.2,23829.2,16.9,16.7,17.15,AAPLD,A-24HS,CEDEARS,USD,2.9940119760478945
2023-04-14 00:00:00-03:00,17.0,96776.4,17.45,16.8,17.85,AAPLD,A-24HS,CEDEARS,USD,-1.1627906976744096
2023-04-17 00:00:00-03:00,17.15,26741.25,17.45,16.85,17.75,AAPLD,A-24HS,CEDEARS,USD,0.8823529411764675
2023-04-18 00:00:00-03:00,17.4,134359.16,17.2,17.1,17.4,AAPLD,A-24HS,CEDEARS,USD,1.4577259475218707
2023-04-19 00:00:00-03:00,17.5,113666.15,17.8,17.15,17.8,AAPLD,A-24HS,CEDEARS,USD,0.5747126436781658
2023-04-20 00:00:00-03:00,17.25,232934.25,17.5,17.0,17.75,AAPLD,A-24HS,CEDEARS,USD,-1.4285714285714235
2023-04-21 00:00:00-03:00,17.2,98914.3,17.15,16.75,17.45,AAPLD,A-24HS,CEDEARS,USD,-0.28985507246377384
2023-04-24 00:00:00-03:00,17.45,75030.05,17.2,16.75,17.5,AAPLD,A-24HS,CEDEARS,USD,1.4534883720930258
2023-04-25 00:00:00-03:00,17.0,398968.06,17.3,16.75,17.45,AAPLD,A-24HS,CEDEARS,USD,-2.5787965616045794
2023-04-26 00:00:00-03:00,16.7,309563.44,17.2,16.5,17.2,AAPLD,A-24HS,CEDEARS,USD,-1.764705882352946
2023-04-27 00:00:00-03:00,17.4,224872.2,17.2,16.8,17.4,AAPLD,A-24HS,CEDEARS,USD,4.191616766467066
2023-04-28 00:00:00-03:00,17.2,368737.84,17.35,16.8,17.6,AAPLD,A-24HS,CEDEARS,USD,-1.1494252873563204
2023-05-02 00:00:00-03:00,17.0,264114.25,17.5,17.05,18.5,AAPLD,A-24HS,CEDEARS,USD,-1.1627906976744096
2023-05-03 00:00:00-03:00,17.6,105598.1,17.35,17.2,17.9,AAPLD,A-24HS,CEDEARS,USD,3.529411764705892
2023-05-04 00:00:00-03:00,17.25,150003.05,17.6,16.7,17.6,AAPLD,A-24HS,CEDEARS,USD,-1.9886363636363757
2023-05-05 00:00:00-03:00,18.05,111022.4,17.5,17.5,18.1,AAPLD,A-24HS,CEDEARS,USD,4.637681159420293
2023-05-08 00:00:00-03:00,18.05,76983.55,18.2,17.7,18.5,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-05-09 00:00:00-03:00,18.0,32985.3,18.0,17.75,18.25,AAPLD,A-24HS,CEDEARS,USD,-0.27700831024931594
2023-05-10 00:00:00-03:00,18.05,121233.1,18.35,17.8,18.4,AAPLD,A-24HS,CEDEARS,USD,0.2777777777777768
2023-05-11 00:00:00-03:00,18.0,131590.09,18.0,17.65,18.4,AAPLD,A-24HS,CEDEARS,USD,-0.27700831024931594
2023-05-12 00:00:00-03:00,18.1,111893.45,18.0,17.8,18.7,AAPLD,A-24HS,CEDEARS,USD,0.5555555555555536
2023-05-15 00:00:00-03:00,18.2,147942.05,18.0,17.6,18.4,AAPLD,A-24HS,CEDEARS,USD,0.5524861878452914
2023-05-16 00:00:00-03:00,17.9,73433.35,18.35,17.9,18.4,AAPLD,A-24HS,CEDEARS,USD,-1.6483516483516536
2023-05-17 00:00:00-03:00,18.3,86766.9,18.2,17.9,18.4,AAPLD,A-24HS,CEDEARS,USD,2.2346368715083997
2023-05-18 00:00:00-03:00,18.35,44872.0,18.4,18.0,18.5,AAPLD,A-24HS,CEDEARS,USD,0.2732240437158584
2023-05-19 00:00:00-03:00,18.65,38965.35,18.45,18.2,18.7,AAPLD,A-24HS,CEDEARS,USD,1.634877384196165
2023-05-22 00:00:00-03:00,18.15,124715.45,18.25,17.95,18.6,AAPLD,A-24HS,CEDEARS,USD,-2.680965147453085
2023-05-23 00:00:00-03:00,18.3,65705.3,18.45,18.05,18.5,AAPLD,A-24HS,CEDEARS,USD,0.826446280991755
2023-05-24 00:00:00-03:00,18.25,50880.65,18.4,17.8,18.65,AAPLD,A-24HS,CEDEARS,USD,-0.2732240437158473
2023-05-29 00:00:00-03:00,18.85,27171.1,18.5,17.95,18.9,AAPLD,A-24HS,CEDEARS,USD,3.287671232876721
2023-05-30 00:00:00-03:00,18.65,102223.4,18.9,18.5,19.1,AAPLD,A-24HS,CEDEARS,USD,-1.061007957559701
2023-05-31 00:00:00-03:00,18.75,15400.5,18.8,18.6,19.1,AAPLD,A-24HS,CEDEARS,USD,0.536193029490617
2023-06-01 00:00:00-03:00,18.95,80718.6,18.8,18.3,19.1,AAPLD,A-24HS,CEDEARS,USD,1.0666666666666602
2023-06-02 00:00:00-03:00,18.95,131709.91,18.9,18.65,19.25,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-06-05 00:00:00-03:00,19.05,68514.5,19.3,18.5,19.4,AAPLD,A-24HS,CEDEARS,USD,0.5277044854881341
2023-06-06 00:00:00-03:00,18.55,34847.1,19.1,18.4,19.1,AAPLD,A-24HS,CEDEARS,USD,-2.6246719160105014
2023-06-07 00:00:00-03:00,18.55,167048.05,19.3,18.15,19.3,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-06-08 00:00:00-03:00,18.6,50758.4,18.7,18.4,19.0,AAPLD,A-24HS,CEDEARS,USD,0.26954177897573484
2023-06-09 00:00:00-03:00,19.05,304139.94,18.6,18.5,19.05,AAPLD,A-24HS,CEDEARS,USD,2.4193548387096753
2023-06-12 00:00:00-03:00,19.2,74173.45,18.8,18.65,19.2,AAPLD,A-24HS,CEDEARS,USD,0.7874015748031482
2023-06-13 00:00:00-03:00,19.3,127518.4,19.4,18.95,19.45,AAPLD,A-24HS,CEDEARS,USD,0.5208333333333481
2023-06-14 00:00:00-03:00,19.2,41950.35,19.45,19.0,19.45,AAPLD,A-24HS,CEDEARS,USD,-0.5181347150259086
2023-06-15 00:00:00-03:00,19.5,54406.4,19.4,19.1,19.5,AAPLD,A-24HS,CEDEARS,USD,1.5625
2023-06-16 00:00:00-03:00,19.45,46617.95,19.5,19.2,19.55,AAPLD,A-24HS,CEDEARS,USD,-0.2564102564102555
2023-06-21 00:00:00-03:00,19.7,50619.6,19.1,19.05,19.7,AAPLD,A-24HS,CEDEARS,USD,1.285347043701801
2023-06-22 00:00:00-03:00,19.8,71456.3,19.7,19.35,19.8,AAPLD,A-24HS,CEDEARS,USD,0.5076142131979822
2023-06-23 00:00:00-03:00,19.7,27740.65,19.85,19.4,19.9,AAPLD,A-24HS,CEDEARS,USD,-0.5050505050505083
2023-06-26 00:00:00-03:00,19.65,41555.4,19.95,19.4,20.15,AAPLD,A-24HS,CEDEARS,USD,-0.2538071065989911
2023-06-27 00:00:00-03:00,19.85,293567.09,19.8,19.45,19.85,AAPLD,A-24HS,CEDEARS,USD,1.0178117048346147
2023-06-28 00:00:00-03:00,19.95,44346.85,20.0,19.65,20.0,AAPLD,A-24HS,CEDEARS,USD,0.5037783375314797
2023-06-29 00:00:00-03:00,19.9,227410.09,20.0,19.7,20.0,AAPLD,A-24HS,CEDEARS,USD,-0.25062656641604564
2023-06-30 00:00:00-03:00,20.45,54808.25,20.1,20.1,20.95,AAPLD,A-24HS,CEDEARS,USD,2.7638190954773822
2023-07-03 00:00:00-03:00,20.5,163047.25,20.2,20.0,21.0,AAPLD,A-24HS,CEDEARS,USD,0.24449877750611915
2023-07-04 00:00:00-03:00,20.55,24413.15,20.85,20.15,20.95,AAPLD,A-24HS,CEDEARS,USD,0.24390243902439046
2023-07-05 00:00:00-03:00,20.15,75514.35,20.7,20.0,20.7,AAPLD,A-24HS,CEDEARS,USD,-1.946472019464729
2023-07-06 00:00:00-03:00,20.25,181650.5,20.0,19.65,20.25,AAPLD,A-24HS,CEDEARS,USD,0.496277915632759
2023-07-07 00:00:00-03:00,20.2,286954.19,20.25,19.95,20.5,AAPLD,A-24HS,CEDEARS,USD,-0.24691358024692134
2023-07-10 00:00:00-03:00,19.75,82136.65,20.35,19.6,20.35,AAPLD,A-24HS,CEDEARS,USD,-2.2277227722772297
2023-07-11 00:00:00-03:00,19.75,37232.55,20.15,19.6,20.15,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-07-12 00:00:00-03:00,20.05,79790.3,20.2,19.8,20.4,AAPLD,A-24HS,CEDEARS,USD,1.51898734177216
2023-07-13 00:00:00-03:00,20.1,82076.75,20.5,19.85,20.5,AAPLD,A-24HS,CEDEARS,USD,0.24937655860348684
2023-07-14 00:00:00-03:00,20.35,261248.75,20.5,19.9,20.5,AAPLD,A-24HS,CEDEARS,USD,1.243781094527363
2023-07-17 00:00:00-03:00,20.6,65809.45,20.5,20.35,20.95,AAPLD,A-24HS,CEDEARS,USD,1.228501228501222
2023-07-18 00:00:00-03:00,20.8,53480.9,20.45,20.3,20.8,AAPLD,A-24HS,CEDEARS,USD,0.9708737864077666
2023-07-19 00:00:00-03:00,20.75,334707.31,20.9,20.4,21.0,AAPLD,A-24HS,CEDEARS,USD,-0.24038461538461453
2023-07-20 00:00:00-03:00,20.55,60035.0,21.0,20.5,21.15,AAPLD,A-24HS,CEDEARS,USD,-0.9638554216867434
2023-07-21 00:00:00-03:00,20.45,52440.0,20.35,20.35,20.7,AAPLD,A-24HS,CEDEARS,USD,-0.48661800486619056
2023-07-24 00:00:00-03:00,20.5,305005.34,20.95,20.35,20.95,AAPLD,A-24HS,CEDEARS,USD,0.24449877750611915
2023-07-25 00:00:00-03:00,20.6,53653.9,20.75,20.35,20.75,AAPLD,A-24HS,CEDEARS,USD,0.4878048780487809
2023-07-26 00:00:00-03:00,20.45,48536.35,20.85,20.25,20.85,AAPLD,A-24HS,CEDEARS,USD,-0.728155339805836
2023-07-27 00:00:00-03:00,20.45,164644.41,20.9,19.7,20.95,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-07-28 00:00:00-03:00,20.75,40559.65,20.8,20.05,20.8,AAPLD,A-24HS,CEDEARS,USD,1.4669926650366705
2023-07-31 00:00:00-03:00,20.75,40872.95,20.95,20.5,21.0,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-08-01 00:00:00-03:00,20.9,42968.6,21.0,20.55,21.0,AAPLD,A-24HS,CEDEARS,USD,0.7228915662650603
2023-08-02 00:00:00-03:00,20.55,322239.16,20.95,20.3,20.95,AAPLD,A-24HS,CEDEARS,USD,-1.674641148325351
2023-08-03 00:00:00-03:00,20.4,420310.06,20.65,20.0,20.7,AAPLD,A-24HS,CEDEARS,USD,-0.7299270072992803
2023-08-04 00:00:00-03:00,19.55,147633.45,20.35,19.25,20.35,AAPLD,A-24HS,CEDEARS,USD,-4.166666666666652
2023-08-07 00:00:00-03:00,19.1,326428.34,19.75,18.55,19.75,AAPLD,A-24HS,CEDEARS,USD,-2.3017902813299185
2023-08-08 00:00:00-03:00,19.35,205233.5,19.15,18.65,19.4,AAPLD,A-24HS,CEDEARS,USD,1.308900523560208
2023-08-09 00:00:00-03:00,18.95,55596.3,19.3,18.6,19.3,AAPLD,A-24HS,CEDEARS,USD,-2.067183462532307
2023-08-10 00:00:00-03:00,19.1,71245.2,19.2,18.65,19.4,AAPLD,A-24HS,CEDEARS,USD,0.7915567282322122
2023-08-11 00:00:00-03:00,19.0,44509.95,19.1,18.55,19.1,AAPLD,A-24HS,CEDEARS,USD,-0.5235602094240899
2023-08-14 00:00:00-03:00,19.0,45450.0,19.0,18.5,19.5,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-08-15 00:00:00-03:00,18.85,81117.1,19.1,17.45,19.25,AAPLD,A-24HS,CEDEARS,USD,-0.7894736842105177
2023-08-16 00:00:00-03:00,18.75,257805.59,19.2,17.8,19.2,AAPLD,A-24HS,CEDEARS,USD,-0.5305039787798504
2023-08-17 00:00:00-03:00,18.4,320444.06,18.4,18.0,18.8,AAPLD,A-24HS,CEDEARS,USD,-1.866666666666672
2023-08-18 00:00:00-03:00,18.5,116406.9,18.4,18.0,18.6,AAPLD,A-24HS,CEDEARS,USD,0.5434782608695787
2023-08-22 00:00:00-03:00,18.95,169128.7,18.35,18.35,19.3,AAPLD,A-24HS,CEDEARS,USD,2.43243243243243
2023-08-23 00:00:00-03:00,19.5,218569.75,18.7,18.7,20.0,AAPLD,A-24HS,CEDEARS,USD,2.902374670184704
2023-08-24 00:00:00-03:00,19.0,229913.34,19.7,18.85,19.7,AAPLD,A-24HS,CEDEARS,USD,-2.564102564102566
2023-08-25 00:00:00-03:00,19.2,80514.25,19.3,18.8,19.35,AAPLD,A-24HS,CEDEARS,USD,1.0526315789473717
2023-08-28 00:00:00-03:00,19.45,172617.25,19.4,19.1,20.0,AAPLD,A-24HS,CEDEARS,USD,1.302083333333326
2023-08-29 00:00:00-03:00,19.8,179332.05,19.75,19.35,20.0,AAPLD,A-24HS,CEDEARS,USD,1.799485861182526
2023-08-30 00:00:00-03:00,20.2,295142.66,20.3,19.8,20.45,AAPLD,A-24HS,CEDEARS,USD,2.020202020202011
2023-08-31 00:00:00-03:00,20.1,155928.84,20.45,19.9,20.5,AAPLD,A-24HS,CEDEARS,USD,-0.4950495049504844
2023-09-01 00:00:00-03:00,20.4,81286.25,20.0,19.8,20.55,AAPLD,A-24HS,CEDEARS,USD,1.492537313432818
2023-09-04 00:00:00-03:00,20.7,69957.35,20.4,19.75,20.85,AAPLD,A-24HS,CEDEARS,USD,1.4705882352941124
2023-09-05 00:00:00-03:00,20.2,114619.5,20.3,20.0,20.65,AAPLD,A-24HS,CEDEARS,USD,-2.4154589371980673
2023-09-06 00:00:00-03:00,19.45,150714.91,20.05,19.25,20.15,AAPLD,A-24HS,CEDEARS,USD,-3.712871287128716
2023-09-07 00:00:00-03:00,18.8,188353.75,19.2,18.55,19.5,AAPLD,A-24HS,CEDEARS,USD,-3.3419023136246673
2023-09-08 00:00:00-03:00,19.15,267484.84,18.9,18.8,19.7,AAPLD,A-24HS,CEDEARS,USD,1.8617021276595702
2023-09-11 00:00:00-03:00,19.2,98507.0,19.0,18.5,19.35,AAPLD,A-24HS,CEDEARS,USD,0.26109660574413773
2023-09-12 00:00:00-03:00,18.8,385207.16,18.9,18.5,19.1,AAPLD,A-24HS,CEDEARS,USD,-2.083333333333326
2023-09-13 00:00:00-03:00,18.7,89323.65,18.9,18.4,18.9,AAPLD,A-24HS,CEDEARS,USD,-0.5319148936170248
2023-09-14 00:00:00-03:00,18.95,384579.16,18.8,18.35,18.95,AAPLD,A-24HS,CEDEARS,USD,1.3368983957219305
2023-09-15 00:00:00-03:00,18.85,82986.7,19.1,18.5,19.1,AAPLD,A-24HS,CEDEARS,USD,-0.5277044854881119
2023-09-18 00:00:00-03:00,18.95,117836.85,19.2,18.65,19.3,AAPLD,A-24HS,CEDEARS,USD,0.5305039787798282
2023-09-19 00:00:00-03:00,19.25,42061.0,19.35,18.65,19.35,AAPLD,A-24HS,CEDEARS,USD,1.58311345646438
2023-09-20 00:00:00-03:00,18.85,75639.95,19.35,18.8,19.35,AAPLD,A-24HS,CEDEARS,USD,-2.0779220779220675
2023-09-21 00:00:00-03:00,18.85,29103.35,18.9,18.55,19.0,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-09-22 00:00:00-03:00,18.75,62210.65,19.25,18.6,19.25,AAPLD,A-24HS,CEDEARS,USD,-0.5305039787798504
2023-09-25 00:00:00-03:00,18.75,258800.34,18.75,18.5,18.95,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-09-26 00:00:00-03:00,18.5,62367.9,18.75,18.35,18.75,AAPLD,A-24HS,CEDEARS,USD,-1.3333333333333308
2023-09-27 00:00:00-03:00,18.2,221320.34,18.4,18.0,18.7,AAPLD,A-24HS,CEDEARS,USD,-1.6216216216216273
2023-09-28 00:00:00-03:00,18.4,95734.4,18.2,17.9,18.4,AAPLD,A-24HS,CEDEARS,USD,1.098901098901095
2023-09-29 00:00:00-03:00,18.0,128292.7,18.4,17.5,18.75,AAPLD,A-24HS,CEDEARS,USD,-2.1739130434782483
2023-10-02 00:00:00-03:00,18.4,124862.0,18.85,18.2,18.9,AAPLD,A-24HS,CEDEARS,USD,2.2222222222222143
2023-10-03 00:00:00-03:00,18.05,95761.35,18.5,17.85,18.9,AAPLD,A-24HS,CEDEARS,USD,-1.90217391304347
2023-10-04 00:00:00-03:00,18.25,83557.95,18.65,18.0,18.65,AAPLD,A-24HS,CEDEARS,USD,1.1080332409972193
2023-10-05 00:00:00-03:00,18.45,168160.0,18.5,18.0,18.5,AAPLD,A-24HS,CEDEARS,USD,1.0958904109588996
2023-10-06 00:00:00-03:00,18.75,52915.75,18.7,18.25,19.0,AAPLD,A-24HS,CEDEARS,USD,1.6260162601626105
2023-10-09 00:00:00-03:00,18.35,60690.2,19.0,17.8,19.05,AAPLD,A-24HS,CEDEARS,USD,-2.1333333333333204
2023-10-10 00:00:00-03:00,18.7,162298.59,18.9,18.05,19.0,AAPLD,A-24HS,CEDEARS,USD,1.9073569482288777
2023-10-11 00:00:00-03:00,18.7,219106.34,18.95,18.0,18.95,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-10-12 00:00:00-03:00,18.9,84874.75,18.85,18.45,19.2,AAPLD,A-24HS,CEDEARS,USD,1.0695187165775444
2023-10-17 00:00:00-03:00,18.9,93760.05,18.9,17.95,19.0,AAPLD,A-24HS,CEDEARS,USD,0.0
2023-10-18 00:00:00-03:00,18.45,74176.15,18.8,18.25,18.8,AAPLD,A-24HS,CEDEARS,USD,-2.3809523809523725
2023-10-19 00:00:00-03:00,18.65,174588.91,18.9,18.25,18.9,AAPLD,A-24HS,CEDEARS,USD,1.084010840108407
2023-10-20 00:00:00-03:00,19.15,87764.6,18.7,18.4,19.3,AAPLD,A-24HS,CEDEARS,USD,2.680965147453085
2023-10-23 00:00:00-03:00,18.15,30791.6,19.0,17.8,19.0,AAPLD,A-24HS,CEDEARS,USD,-5.22193211488251
2023-10-24 00:00:00-03:00,17.8,56883.8,17.95,17.6,18.5,AAPLD,A-24HS,CEDEARS,USD,-1.928374655647369
2023-10-25 00:00:00-03:00,17.35,51537.35,18.1,17.25,18.1,AAPLD,A-24HS,CEDEARS,USD,-2.52808988764045
2023-10-26 00:00:00-03:00,17.25,22618.05,17.35,16.7,17.4,AAPLD,A-24HS,CEDEARS,USD,-0.5763688760807018
2023-10-27 00:00:00-03:00,17.3,18183.0,17.0,16.95,17.35,AAPLD,A-24HS,CEDEARS,USD,0.28985507246377384
2023-10-30 00:00:00-03:00,17.6,26182.1,17.3,17.05,17.8,AAPLD,A-24HS,CEDEARS,USD,1.7341040462427681
2023-10-31 00:00:00-03:00,17.2,37276.7,17.5,16.95,17.5,AAPLD,A-24HS,CEDEARS,USD,-2.272727272727282
2023-11-01 00:00:00-03:00,17.7,13896.2,17.95,17.25,17.95,AAPLD,A-24HS,CEDEARS,USD,2.9069767441860517
2023-11-02 00:00:00-03:00,18.1,173016.8,18.25,17.8,18.25,AAPLD,A-24HS,CEDEARS,USD,2.259887005649719
2023-11-03 00:00:00-03:00,18.05,110974.05,18.3,17.6,18.3,AAPLD,A-24HS,CEDEARS,USD,-0.2762430939226568
2023-11-07 00:00:00-03:00,18.6,82160.15,18.5,18.1,18.8,AAPLD,A-24HS,CEDEARS,USD,3.0470914127423754
2023-11-08 00:00:00-03:00,18.55,31978.05,18.85,18.05,18.85,AAPLD,A-24HS,CEDEARS,USD,-0.26881720430107503
2023-11-09 00:00:00-03:00,18.5,83724.9,18.7,18.1,18.7,AAPLD,A-24HS,CEDEARS,USD,-0.26954177897574594
2023-11-10 00:00:00-03:00,18.35,46912.55,18.85,18.3,18.85,AAPLD,A-24HS,CEDEARS,USD,-0.8108108108108025
2023-11-13 00:00:00-03:00,18.6,42087.55,18.9,18.1,18.9,AAPLD,A-24HS,CEDEARS,USD,1.3623978201634968
2023-11-14 00:00:00-03:00,18.9,48058.05,18.95,18.6,19.1,AAPLD,A-24HS,CEDEARS,USD,1.612903225806428
2023-11-15 00:00:00-03:00,18.95,41781.95,18.9,18.65,19.2,AAPLD,A-24HS,CEDEARS,USD,0.2645502645502784
