id_cotizacion,id_empresa,fecha,precio_apertura,precio_cierre,precio_max,precio_min,volumen_operado,variacion_porcentaje,nombre,label,variacion_total_cotizacion,total_noticias_negativas,suma_score_sentimiento_negativas,total_noticias_positivas,suma_score_sentimiento_positivas,fecha_publicacion,valoracion_llm,tendencia_precio_5d,anio,mes,dia,dia_semana,es_fin_de_mes,variacion_porcentaje_lag_1,variacion_porcentaje_lag_2,variacion_porcentaje_lag_3,precio_cierre_lag_1,precio_cierre_lag_2,precio_cierre_lag_3,volumen_operado_lag_1,volumen_operado_lag_2,volumen_operado_lag_3,suma_score_sentimiento_positivas_lag_1,suma_score_sentimiento_positivas_lag_2,suma_score_sentimiento_positivas_lag_3,suma_score_sentimiento_negativas_lag_1,suma_score_sentimiento_negativas_lag_2,suma_score_sentimiento_negativas_lag_3,total_noticias_positivas_lag_1,total_noticias_positivas_lag_2,total_noticias_positivas_lag_3,total_noticias_negativas_lag_1,total_noticias_negativas_lag_2,total_noticias_negativas_lag_3,variacion_porcentaje_media_3d,variacion_porcentaje_std_3d,variacion_porcentaje_media_5d,variacion_porcentaje_std_5d,precio_cierre_media_3d,precio_cierre_std_3d,precio_cierre_media_5d,precio_cierre_std_5d,volumen_operado_media_3d,volumen_operado_std_3d,volumen_operado_media_5d,volumen_operado_std_5d,suma_score_sentimiento_positivas_media_3d,suma_score_sentimiento_positivas_std_3d,suma_score_sentimiento_positivas_media_5d,suma_score_sentimiento_positivas_std_5d,suma_score_sentimiento_negativas_media_3d,suma_score_sentimiento_negativas_std_3d,suma_score_sentimiento_negativas_media_5d,suma_score_sentimiento_negativas_std_5d,total_noticias_positivas_media_3d,total_noticias_positivas_std_3d,total_noticias_positivas_media_5d,total_noticias_positivas_std_5d,total_noticias_negativas_media_3d,total_noticias_negativas_std_3d,total_noticias_negativas_media_5d,total_noticias_negativas_std_5d,ratio_sent_positivo_negativo,diff_score_sentimiento,label_t_plus_1
3195,14,2024-04-29,14.4,14.05,14.4,13.85,19263.65,-2.43055555555556,MSFTD,NO_SUBE,-0.35,8,-5.0149,8,3.0479,2024-04-29,neutral,-0.049999999999999815,2024,4,29,0,0,2.49110320284698,-1.74825174825175,-0.348432055749126,14.4,14.05,14.3,31103.5,20720.95,21895.4,1.1297,2.3396,4.5795,-6.6706,-11.0991,-10.0011,5.0,6.0,9.0,16.0,20.0,19.0,-0.5625680336534433,2.6664706330349595,-0.12454171897440273,2.074319697054408,14.166666666666666,0.20207259421671572,14.23,0.16807736313931057,23696.03333333334,6456.303325884738,23634.73,4712.313120777408,2.172399999999999,0.969968911872895,4.4454600000000015,3.939896832786363,-7.5948666666666655,3.145643664392612,-8.107800000000001,2.464229346063391,6.333333333333333,1.5275252316519128,9.4,5.594640292279742,14.666666666666666,6.110100926607794,15.6,4.72228758124704,-0.6077689700231251,8.0628,NO_SUBE
3196,14,2024-04-30,14.0,13.8,14.2,13.75,27426.95,-1.77935943060499,MSFTD,NO_SUBE,-0.2,28,-16.8906,15,8.3515,2024-04-30,negative,-0.1,2024,4,30,1,1,-2.43055555555556,2.49110320284698,-1.74825174825175,14.05,14.4,14.05,19263.65,31103.5,20720.95,3.0479,1.1297,2.3396,-5.0149,-6.6706,-11.0991,8.0,5.0,6.0,8.0,16.0,20.0,-0.5729372611045234,2.673438249116068,-0.7630991174628887,1.9713893081108467,14.083333333333334,0.3013856886673141,14.120000000000001,0.23611437906206256,25931.366666666672,6059.957849344392,24082.090000000004,4994.610247481872,4.176366666666666,3.7408122879039603,3.889640000000001,2.7889299252580773,-9.525366666666665,6.431977313651947,-9.93526,4.5990096872044095,9.333333333333334,5.131601439446877,8.6,3.9115214431215843,17.333333333333332,10.066445913694338,18.2,7.224956747275379,-0.4944466445506166,25.2421,SUBE
3197,14,2024-05-02,13.75,13.9,14.2,13.7,26961.45,0.724637681159424,MSFTD,SUBE,0.15,16,-8.3522,4,1.659,2024-05-02,neutral,-0.09000000000000002,2024,5,2,3,0,-1.77935943060499,-2.43055555555556,2.49110320284698,13.8,14.05,14.4,27426.95,19263.65,31103.5,8.3515,3.0479,1.1297,-16.8906,-5.0149,-6.6706,15.0,8.0,5.0,28.0,8.0,16.0,-1.161759101667042,1.6657982215686316,-0.5484851700811788,2.083063818896693,13.916666666666666,0.125830573921709,14.040000000000001,0.2274862633212457,24550.683333333338,4584.617068341748,25095.3,4953.802943951338,4.352799999999999,3.5319204506896718,3.3055400000000006,2.9114645993039368,-10.085899999999999,6.124732597428231,-9.60548,4.651922458188658,9.0,5.567764362830015,7.6,4.393176527297755,17.333333333333332,10.066445913694338,17.6,7.266360849833982,-0.1986303247803363,10.0112,SUBE
3198,14,2024-05-03,14.5,14.35,14.55,14.0,43285.4,3.23741007194245,MSFTD,SUBE,-0.15,6,-4.7299,11,5.9009,2024-05-03,neutral,-0.0250000000000002,2024,5,3,4,0,0.724637681159424,-1.77935943060499,-2.43055555555556,13.9,13.8,14.05,26961.45,27426.95,19263.65,1.659,8.3515,3.0479,-8.3522,-16.8906,-5.0149,4.0,15.0,8.0,16.0,28.0,8.0,0.7275627741656279,2.5083860304086683,0.4486471939576612,2.5139022295427225,14.016666666666666,0.2929732638543479,14.1,0.2669269563005268,32557.933333333338,9293.173751514167,29608.190000000002,8776.026631639803,5.303799999999999,3.385968896785668,4.0178,3.048474469304282,-9.990899999999998,6.243769645814936,-8.331639999999998,4.999714195131558,10.0,5.567764362830016,8.6,4.50555213042752,16.666666666666668,11.01514109457221,14.8,8.671793355471522,-1.247574208244193,10.6308,SUBE
3199,14,2024-05-06,14.35,14.55,14.6,14.15,32244.55,1.39372822299653,MSFTD,SUBE,0.2,9,-5.6209,6,3.6223,2024-05-06,positive,0.15499999999999986,2024,5,6,0,0,3.23741007194245,0.724637681159424,-1.77935943060499,14.35,13.9,13.8,43285.4,26961.45,27426.95,5.9009,1.659,8.3515,-4.7299,-8.3522,-16.8906,11.0,4.0,15.0,6.0,16.0,28.0,1.7852586586994679,1.3013371329258483,0.2291721979875712,2.3323551891125103,14.266666666666666,0.33291640592418553,14.13,0.31344856037293223,34163.80000000001,8329.494361754429,29836.4,8839.239458092594,3.7273999999999994,2.1229021197407856,4.51632,2.6336986372780036,-6.234333333333332,1.887455870565824,-8.1217,5.107769855328253,7.0,3.605551275463978,8.8,4.3243496620879265,10.333333333333334,5.131601439446896,13.4,8.988882021697695,-0.6444342799968475,9.2432,NO_SUBE
3200,14,2024-05-07,14.65,14.45,14.85,14.2,28780.5,-0.687285223367706,MSFTD,NO_SUBE,-0.2,27,-15.1523,13,5.7376,2024-05-07,neutral,0.19499999999999976,2024,5,7,1,0,1.39372822299653,3.23741007194245,0.724637681159424,14.55,14.35,13.9,32244.55,43285.4,26961.45,3.6223,5.9009,1.659,-5.6209,-4.7299,-8.3522,6.0,11.0,4.0,9.0,6.0,16.0,1.314617690523758,1.9635432634700263,0.577826264425142,1.9311568491899176,14.450000000000001,0.1000000000007466,14.209999999999999,0.33800887562291054,34770.15,7575.092245147839,31739.77,6777.654687519209,5.086933333333332,1.2710349418223257,5.054260000000001,2.5314938461311742,-8.501033333333332,5.777368038591046,-10.14918,5.55834970895139,10.0,3.6055512754639802,9.8,4.658325879540842,14.0,11.357816691600553,17.2,10.084641788382967,-0.3786620102995591,20.8899,NO_SUBE
3201,14,2024-05-08,14.55,14.25,14.55,14.05,32477.15,-1.3840830449827,MSFTD,NO_SUBE,-0.3,14,-8.0001,3,2.2193,2024-05-08,negative,0.07999999999999993,2024,5,8,2,0,-0.687285223367706,1.39372822299653,3.23741007194245,14.45,14.55,14.35,28780.5,32244.55,43285.4,5.7376,3.6223,5.9009,-15.1523,-5.6209,-4.7299,13.0,6.0,11.0,27.0,9.0,6.0,-0.22588001511795866,1.445243901484489,0.6568815415496,1.8151433936450356,14.416666666666666,0.15275252316568022,14.3,0.24999999999972997,31167.400000000005,2070.385084349841,32749.809999999998,6336.182232957882,3.8597333333333324,1.7711266649602604,3.8278200000000004,1.954371739715867,-9.591099999999999,4.96088270774466,-8.371080000000001,4.09098426811935,7.333333333333333,5.131601439446876,7.4,4.393176527297755,16.666666666666668,9.291573243177575,14.4,8.08084154033477,-0.2774090670627951,10.2194,SUBE
3202,14,2024-05-09,14.4,14.35,14.55,14.2,35986.75,0.701754385964914,MSFTD,SUBE,-0.05,4,-1.9078,7,2.292,2024-05-09,negative,-0.030000000000000065,2024,5,9,3,0,-1.3840830449827,-0.687285223367706,1.39372822299653,14.25,14.45,14.55,32477.15,28780.5,32244.55,2.2193,5.7376,3.6223,-8.0001,-15.1523,-5.6209,3.0,13.0,6.0,14.0,27.0,9.0,-0.456537960795164,1.061891082679432,0.6523048825106981,1.8149586845603518,14.35,0.1000000000007315,14.39,0.11401754250932475,32414.800000000003,3603.529576331864,34554.869999999995,5506.139351056346,3.4162999999999992,2.0106333803057956,3.954420000000001,1.7925610636739888,-8.353399999999999,6.629314499252544,-7.0822,5.010293972413197,7.666666666666667,5.033222956847158,8.0,3.999999999999995,15.0,11.5325625946708,12.0,9.19238815542512,-1.201384422572818,4.1998,NO_SUBE
3203,14,2024-05-10,14.5,14.35,14.75,14.3,24281.25,0.0,MSFTD,NO_SUBE,-0.15,7,-3.5429,11,6.043,2024-05-10,neutral,-0.05000000000000017,2024,5,10,4,0,0.701754385964914,-1.3840830449827,-0.687285223367706,14.35,14.25,14.45,35986.75,32477.15,28780.5,2.292,2.2193,5.7376,-1.9078,-8.0001,-15.1523,7.0,3.0,13.0,4.0,14.0,27.0,-0.227442886339262,1.0613562771262555,0.004822868122208046,1.0980514709226532,14.316666666666668,0.05773502692022229,14.39,0.11401754250932475,30915.050000000003,6007.062499258541,30754.04,4426.167998167376,3.518099999999999,2.1869296582194666,3.982840000000001,1.8318327033329276,-4.483599999999998,3.1532074448091905,-6.844799999999999,5.1750294240709405,7.0,3.999999999999989,8.0,3.999999999999995,8.333333333333334,5.131601439446896,12.2,9.038805230781335,-1.7056653322603892,9.5859,NO_SUBE
3204,14,2024-05-13,14.75,14.3,14.75,14.2,13447.45,-0.348432055749126,MSFTD,NO_SUBE,-0.45,15,-9.6548,14,4.9101,2024-05-13,neutral,-0.019999999999999754,2024,5,13,0,0,0.0,0.701754385964914,-1.3840830449827,14.35,14.35,14.25,24281.25,35986.75,32477.15,6.043,2.292,2.2193,-3.5429,-1.9078,-8.0001,11.0,7.0,3.0,7.0,4.0,14.0,0.11777411007192934,0.5349074184776669,-0.34360918762692316,0.7764622657049342,14.333333333333334,0.0288675134620082,14.34,0.07416198487004784,24571.81666666667,11272.459042433045,26994.620000000003,8732.040086342984,4.415033333333333,1.923881104261193,4.240400000000001,1.8588020645028394,-5.035166666666665,4.083398964506582,-7.65158,5.250414676670788,10.666666666666666,3.5118845842842394,9.6,4.560701700396548,8.666666666666666,5.6862407030773365,13.4,8.905054744357276,-0.5085657402085739,14.5649,SUBE
3205,14,2024-05-14,14.25,14.4,14.55,14.2,33989.0,0.699300699300687,MSFTD,SUBE,0.15,10,-5.2551,10,5.5926,2024-05-14,neutral,0.025000000000000182,2024,5,14,1,0,-0.348432055749126,0.0,0.701754385964914,14.3,14.35,14.35,13447.45,24281.25,35986.75,4.9101,6.043,2.292,-9.6548,-3.5429,-1.9078,14.0,11.0,7.0,15.0,7.0,4.0,0.11695621451718698,0.5335682229918934,-0.06629200309324457,0.8655342729746447,14.35,0.05000000000146287,14.329999999999998,0.05700877125377441,23905.900000000005,10275.917711693543,28036.32,9291.129990991452,5.515233333333332,0.5703988107747874,4.211400000000001,1.8305199029237618,-6.150933333333332,3.152890487050478,-5.67214,3.168549329425063,11.666666666666666,2.0816659994661246,9.0,4.183300132670373,10.666666666666666,4.041451884327393,10.0,4.636809247747855,-1.0642235284244883,10.8477,SUBE
3206,14,2024-05-15,14.6,14.6,14.7,14.5,30297.4,1.38888888888888,MSFTD,SUBE,0.0,13,-8.0674,11,5.1779,2024-05-15,negative,0.05500000000000008,2024,5,15,2,0,0.699300699300687,-0.348432055749126,0.0,14.4,14.3,14.35,33989.0,13447.45,24281.25,5.5926,4.9101,6.043,-5.2551,-9.6548,-3.5429,10.0,14.0,11.0,10.0,15.0,7.0,0.579919177480147,0.8747913905518436,0.4883023836810715,0.6781780444457196,14.433333333333332,0.15275252316567908,14.4,0.11726039399501306,25911.283333333336,10950.677315163237,27600.370000000003,9079.394744461264,5.226866666666666,0.34387477856522825,4.803120000000002,1.4678393566736139,-7.659099999999999,2.228087002340805,-5.685599999999999,3.181029167580834,11.666666666666666,2.0816659994661246,10.6,2.5099800796022187,12.666666666666666,2.516611478423602,9.8,4.438468204234432,-0.641830161121323,13.2453,SUBE
3207,14,2024-05-16,14.45,14.7,14.8,14.45,35110.2,0.684931506849318,MSFTD,SUBE,0.25,7,-4.4472,5,2.0002,2024-05-16,neutral,0.09999999999999981,2024,5,16,3,0,1.38888888888888,0.699300699300687,-0.348432055749126,14.6,14.4,14.3,30297.4,33989.0,13447.45,5.1779,5.5926,4.9101,-8.0674,-5.2551,-9.6548,11.0,10.0,14.0,13.0,10.0,15.0,0.924373698346295,0.40234610735851356,0.4849378078579522,0.676894839103436,14.566666666666668,0.15275252316568838,14.469999999999999,0.17175564037278696,33132.200000000004,2518.2018664115485,27425.059999999998,8883.329117608488,4.2569,1.965328265201498,4.744760000000001,1.5930958015762922,-5.923233333333332,1.9003325033618201,-6.193479999999999,2.5713779140764226,8.666666666666666,3.214550253664307,10.2,3.271085446759219,10.0,3.0000000000000178,10.4,3.5777087639996674,-0.44976624612480803,6.4474,NO_SUBE
3208,14,2024-05-17,14.8,14.5,14.8,14.35,21736.25,-1.36054421768707,MSFTD,NO_SUBE,-0.3,8,-4.8079,11,5.1713,2024-05-17,neutral,0.06999999999999976,2024,5,17,4,0,0.684931506849318,1.38888888888888,0.699300699300687,14.7,14.6,14.4,35110.2,30297.4,33989.0,2.0002,5.1779,5.5926,-4.4472,-8.0674,-5.2551,5.0,11.0,10.0,7.0,13.0,10.0,0.2377587260170427,1.428222049900483,0.21282896432053824,1.0762399370357434,14.6,0.10000000000075834,14.5,0.15811388300799623,29047.95,6773.95590681678,26916.059999999998,9176.570134682717,4.116466666666667,1.8327436654735052,4.57042,1.457425300658669,-5.774166666666666,1.9941703696859514,-6.446479999999999,2.292495916463105,9.0,3.464101615137744,10.2,3.271085446759219,9.333333333333334,3.2145502536643353,10.6,3.361547262794326,-1.0755841584858583,9.979199999999999,SUBE
3209,14,2024-05-20,14.8,14.8,14.9,14.45,32688.55,2.06896551724138,MSFTD,SUBE,0.0,11,-7.4389,7,2.9088,2024-05-20,neutral,0.07000000000000013,2024,5,20,0,0,-1.36054421768707,0.684931506849318,1.38888888888888,14.5,14.7,14.6,21736.25,35110.2,30297.4,5.1713,2.0002,5.1779,-4.8079,-4.4472,-8.0674,11.0,5.0,11.0,8.0,7.0,13.0,0.464450935467876,1.7253530123600158,0.6963084789186395,1.2840012045887992,14.666666666666666,0.15275252316569643,14.6,0.15811388300799967,29845.000000000004,7126.006392257733,30764.28,5355.183408927371,3.360099999999999,1.6330102785959155,4.170160000000001,1.607864438626596,-5.564666666666667,1.6331224887721714,-6.003299999999999,1.6379627422502667,7.666666666666667,3.0550504633038793,8.8,2.68328157299974,8.666666666666666,2.0816659994661606,9.8,2.3874672772626693,-0.39102560741851716,10.3477,NO_SUBE
3210,14,2024-05-21,14.8,14.7,15.0,14.5,39925.1,-0.67567567567568,MSFTD,NO_SUBE,-0.1,18,-9.5366,9,3.7693,2024-05-21,negative,0.030000000000000075,2024,5,21,1,0,2.06896551724138,-1.36054421768707,0.684931506849318,14.8,14.5,14.7,32688.55,21736.25,35110.2,2.9088,5.1713,2.0002,-7.4389,-4.8079,-4.4472,7.0,11.0,5.0,11.0,8.0,7.0,0.010915207959543335,1.8149213582440744,0.42131320392336613,1.4229244475962521,14.666666666666666,0.15275252316569643,14.66,0.11401754250933502,31449.96666666667,9157.463217825756,31951.5,6730.273113421999,3.9497999999999998,1.1419990148857058,3.8055000000000008,1.3976212666527452,-7.261133333333333,2.369356803719814,-6.8596,2.178866963584517,9.0,1.9999999999999822,8.6,2.6076809620810515,12.333333333333334,5.131601439446893,11.4,4.393176527297761,-0.395245726490125,13.3059,NO_SUBE
